Surany;8192;3894;47.53;3894;3878;8195;3433;41.89;3433;3377;Nove Zamky;Nitriansky kraj
Travnica;935;451;48.23;451;449;952;424;44.53;424;415;Nove Zamky;Nitriansky kraj
Tvrdosovce;4313;1454;33.71;1454;1439;4325;1202;27.79;1202;1194;Nove Zamky;Nitriansky kraj
Ulany nad Zitavou;1295;718;55.44;718;715;1294;604;46.67;604;599;Nove Zamky;Nitriansky kraj
Velke Lovce;1557;709;45.53;709;707;1557;588;37.76;588;575;Nove Zamky;Nitriansky kraj
Velky Kyr;2527;1067;42.22;1067;1058;2526;927;36.69;926;909;Nove Zamky;Nitriansky kraj
Vlkas;270;159;58.88;159;156;272;152;55.88;152;146;Nove Zamky;Nitriansky kraj
Zemne;1767;436;24.67;436;435;1762;403;22.87;403;401;Nove Zamky;Nitriansky kraj
Diakovce;1948;766;39.32;766;760;1957;607;31.1;607;605;Sala;Nitriansky kraj
Dlha nad Vahom;764;414;54.18;414;413;769;382;49.67;381;378;Sala;Nitriansky kraj
Hajske;1072;534;49.81;534;533;1060;447;42.16;447;442;Sala;Nitriansky kraj
Horna Kralova;1565;714;45.62;714;712;1568;595;37.94;595;588;Sala;Nitriansky kraj
Kralova nad Vahom;1503;715;47.57;715;710;1500;642;42.8;642;634;Sala;Nitriansky kraj
Mocenok;3622;1645;45.41;1642;1636;3648;1383;37.91;1383;1352;Sala;Nitriansky kraj
Neded;2650;645;24.33;645;645;2657;536;20.17;536;526;Sala;Nitriansky kraj
Selice;2270;440;19.38;440;436;2276;385;16.91;385;380;Sala;Nitriansky kraj
Sala;17983;8715;48.46;8712;8655;17948;7927;44.16;7926;7817;Sala;Nitriansky kraj
Tesedikovo;3107;999;32.15;999;995;3103;842;27.13;842;828;Sala;Nitriansky kraj
Trnovec nad Vahom;2250;932;41.42;931;927;2246;794;35.35;794;781;Sala;Nitriansky kraj
Vlcany;2711;719;26.52;719;717;2707;615;22.71;615;610;Sala;Nitriansky kraj
Ziharec;1411;386;27.35;386;385;1412;283;20.4;283;280;Sala;Nitriansky kraj
Ardanovce;178;78;43.82;78;77;181;69;38.12;69;69;Topolcany;Nitriansky kraj
Belince;278;148;53.23;148;143;281;143;50.88;143;141;Topolcany;Nitriansky kraj
Biskupova;191;100;52.35;100;100;191;82;42.93;82;81;Topolcany;Nitriansky kraj
Blesovce;296;151;51.01;151;151;295;147;49.83;147;145;Topolcany;Nitriansky kraj
Bojna;1715;796;46.41;795;792;1711;695;40.61;695;684;Topolcany;Nitriansky kraj
Celadince;386;212;54.92;212;210;390;177;45.38;177;177;Topolcany;Nitriansky kraj
Cermany;339;181;53.39;181;181;337;128;37.98;128;125;Topolcany;Nitriansky kraj
Dvorany nad Nitrou;644;286;44.4;286;284;648;228;35.18;228;223;Topolcany;Nitriansky kraj
Hajna Nova Ves;274;118;43.06;118;118;273;109;39.92;109;109;Topolcany;Nitriansky kraj
Horne Chlebany;300;168;56;168;167;299;124;41.47;124;123;Topolcany;Nitriansky kraj
Horne Obdokovce;1314;603;45.89;603;599;1311;472;36;472;460;Topolcany;Nitriansky kraj
Horne Stitare;465;228;49.03;228;224;456;192;42.1;192;191;Topolcany;Nitriansky kraj
Hrusovany;906;484;53.42;484;478;909;443;48.73;443;429;Topolcany;Nitriansky kraj
Chrabrany;668;366;54.79;366;364;669;340;50.82;340;340;Topolcany;Nitriansky kraj
Jacovce;1532;780;50.91;780;772;1548;634;40.95;634;608;Topolcany;Nitriansky kraj
Kamanova;513;247;48.14;247;246;517;231;44.68;231;230;Topolcany;Nitriansky kraj
Koniarovce;542;290;53.5;290;289;540;247;45.74;247;238;Topolcany;Nitriansky kraj
Kovarce;1221;576;47.17;576;569;1218;487;39.98;487;479;Topolcany;Nitriansky kraj
Krnca;1121;566;50.49;565;562;1127;512;45.43;511;507;Topolcany;Nitriansky kraj
Krtovce;247;152;61.53;152;152;261;114;43.67;114;113;Topolcany;Nitriansky kraj
Krusovce;1475;763;51.72;763;761;1481;625;42.2;625;616;Topolcany;Nitriansky kraj
Kuzmice - Topolcany;577;314;54.41;314;312;580;260;44.82;260;255;Topolcany;Nitriansky kraj
Lipovnik - Topolcany;275;156;56.72;156;155;280;126;45;126;125;Topolcany;Nitriansky kraj
Ludanice;1509;724;47.97;723;718;1512;624;41.26;624;613;Topolcany;Nitriansky kraj
Luzany;193;126;65.28;126;126;187;93;49.73;93;92;Topolcany;Nitriansky kraj
Male Ripnany;443;238;53.72;238;238;440;203;46.13;203;198;Topolcany;Nitriansky kraj
Nemcice;832;463;55.64;463;461;826;383;46.36;383;368;Topolcany;Nitriansky kraj
Nemecky;274;167;60.94;167;165;274;143;52.18;143;143;Topolcany;Nitriansky kraj
Nitrianska Blatnica;1028;551;53.59;551;547;1039;447;43.02;447;435;Topolcany;Nitriansky kraj
Nitrianska Streda;636;371;58.33;371;368;637;299;46.93;299;290;Topolcany;Nitriansky kraj
Norovce;282;144;51.06;144;142;280;120;42.85;120;119;Topolcany;Nitriansky kraj
Oponice;707;338;47.8;338;337;717;294;41;294;289;Topolcany;Nitriansky kraj
Oresany;273;139;50.91;139;138;278;117;42.08;117;117;Topolcany;Nitriansky kraj
Podhradie - Topolcany;248;140;56.45;140;139;250;125;50;125;125;Topolcany;Nitriansky kraj
Prasice;1750;901;51.48;901;898;1768;823;46.54;823;803;Topolcany;Nitriansky kraj
Praznovce;772;371;48.05;371;370;778;312;40.1;312;308;Topolcany;Nitriansky kraj
Preselany;1237;584;47.21;584;575;1238;479;38.69;479;469;Topolcany;Nitriansky kraj
Radosina;1643;864;52.58;864;860;1628;726;44.59;726;708;Topolcany;Nitriansky kraj
Rajcany;443;231;52.14;231;231;445;163;36.62;163;161;Topolcany;Nitriansky kraj
Solcany;2072;1157;55.83;1157;1146;2068;890;43.03;890;871;Topolcany;Nitriansky kraj
Solcianky;237;113;47.67;113;113;236;111;47.03;111;108;Topolcany;Nitriansky kraj
Sulovce;447;224;50.11;224;223;445;185;41.57;185;184;Topolcany;Nitriansky kraj
Svrbice;159;90;56.6;90;89;164;78;47.56;78;76;Topolcany;Nitriansky kraj
Salgovce;423;189;44.68;189;184;424;157;37.02;157;155;Topolcany;Nitriansky kraj
Tesare;627;355;56.61;355;351;629;322;51.19;322;311;Topolcany;Nitriansky kraj
Topolcany;21734;10523;48.41;10522;10482;21708;9137;42.09;9137;9025;Topolcany;Nitriansky kraj
Tovarniky;1272;698;54.87;698;695;1229;608;49.47;608;594;Topolcany;Nitriansky kraj
Tvrdomestice;391;165;42.19;165;165;390;136;34.87;136;133;Topolcany;Nitriansky kraj
Urmince;1186;606;51.09;606;603;1182;519;43.9;519;510;Topolcany;Nitriansky kraj
Velke Dvorany;598;324;54.18;324;322;606;286;47.19;286;285;Topolcany;Nitriansky kraj
Velke Ripnany;1718;811;47.2;811;808;1721;658;38.23;658;648;Topolcany;Nitriansky kraj
Velusovce;423;239;56.5;239;238;427;200;46.83;200;200;Topolcany;Nitriansky kraj
Vozokany;284;147;51.76;147;146;287;108;37.63;108;106;Topolcany;Nitriansky kraj
Zavada - Topolcany;525;232;44.19;232;231;526;195;37.07;195;193;Topolcany;Nitriansky kraj
Cadca;19568;8746;44.69;8744;8688;19472;7198;36.96;7197;7057;Cadca;Zilinsky kraj
Cierne;3527;1696;48.08;1696;1682;3531;1376;38.96;1376;1352;Cadca;Zilinsky kraj
Dlha nad Kysucou;504;218;43.25;218;218;513;177;34.5;177;175;Cadca;Zilinsky kraj
Dunajov;922;492;53.36;492;491;928;398;42.88;398;391;Cadca;Zilinsky kraj
Klokocov - Cadca;1952;652;33.4;652;651;1960;563;28.72;563;557;Cadca;Zilinsky kraj
Klubina;426;241;56.57;241;241;425;192;45.17;192;189;Cadca;Zilinsky kraj
Korna;1655;708;42.77;708;702;1674;595;35.54;595;587;Cadca;Zilinsky kraj
Krasno nad Kysucou;5390;2673;49.59;2672;2658;5396;2306;42.73;2306;2250;Cadca;Zilinsky kraj
Makov;1515;808;53.33;808;806;1555;788;50.67;788;774;Cadca;Zilinsky kraj
Nova Bystrica;2175;1014;46.62;1014;1009;2203;777;35.27;777;758;Cadca;Zilinsky kraj
Olesna;1612;722;44.78;722;718;1607;613;38.14;613;601;Cadca;Zilinsky kraj
Oscadnica;4666;2153;46.14;2152;2130;4641;1759;37.9;1759;1735;Cadca;Zilinsky kraj
Podvysoka;1064;527;49.53;527;526;1063;414;38.94;414;407;Cadca;Zilinsky kraj
Radostka;684;285;41.66;285;284;679;220;32.4;220;214;Cadca;Zilinsky kraj
Rakova;4453;2163;48.57;2163;2157;4441;1889;42.53;1888;1859;Cadca;Zilinsky kraj
Skalite;4134;2005;48.5;2004;1986;4167;1662;39.88;1662;1611;Cadca;Zilinsky kraj
Stara Bystrica;2207;1108;50.2;1108;1100;2203;945;42.89;944;938;Cadca;Zilinsky kraj
Staskov;2245;1114;49.62;1114;1109;2214;889;40.15;888;867;Cadca;Zilinsky kraj
Svrcinovec;2758;1204;43.65;1204;1190;2790;1009;36.16;1009;991;Cadca;Zilinsky kraj
Turzovka;6160;2817;45.73;2817;2792;6133;2334;38.05;2334;2283;Cadca;Zilinsky kraj
Vysoka nad Kysucou;2169;1056;48.68;1056;1050;2157;862;39.96;862;852;Cadca;Zilinsky kraj
Zakopcie;1400;640;45.71;640;635;1402;507;36.16;507;483;Cadca;Zilinsky kraj
Zborov nad Bystricou;1801;936;51.97;936;933;1789;759;42.42;759;752;Cadca;Zilinsky kraj
Bziny;457;273;59.73;273;269;455;206;45.27;206;187;Dolny Kubin;Zilinsky kraj
Dlha nad Oravou;1153;608;52.73;608;607;1147;453;39.49;453;430;Dolny Kubin;Zilinsky kraj
Dolny Kubin;14861;8197;55.15;8193;8158;14777;6888;46.61;6887;6676;Dolny Kubin;Zilinsky kraj
Horna Lehota - Dolny Kubin;434;242;55.76;242;242;434;186;42.85;186;178;Dolny Kubin;Zilinsky kraj
Chlebnice;1254;653;52.07;653;647;1248;414;33.17;413;387;Dolny Kubin;Zilinsky kraj
Istebne;1173;659;56.18;658;654;1174;542;46.16;542;527;Dolny Kubin;Zilinsky kraj
Jasenova;352;225;63.92;225;224;351;172;49;172;170;Dolny Kubin;Zilinsky kraj
Kralovany;350;232;66.28;232;230;350;191;54.57;191;190;Dolny Kubin;Zilinsky kraj
Kriva;627;415;66.18;415;413;633;365;57.66;365;355;Dolny Kubin;Zilinsky kraj
Lestiny;212;139;65.56;139;136;217;123;56.68;123;119;Dolny Kubin;Zilinsky kraj
Malatina;639;306;47.88;306;303;644;217;33.69;217;202;Dolny Kubin;Zilinsky kraj
Medzibrodie nad Oravou;408;243;59.55;243;241;401;178;44.38;178;169;Dolny Kubin;Zilinsky kraj
Oravska Poruba;846;502;59.33;502;500;848;458;54;458;449;Dolny Kubin;Zilinsky kraj
Oravsky Podzamok;1113;657;59.02;655;650;1094;566;51.73;566;539;Dolny Kubin;Zilinsky kraj
Osadka;134;78;58.2;78;77;135;68;50.37;68;67;Dolny Kubin;Zilinsky kraj
Parnica;740;420;56.75;420;414;710;329;46.33;329;325;Dolny Kubin;Zilinsky kraj
Pokryvac;139;65;46.76;65;65;142;54;38.02;54;51;Dolny Kubin;Zilinsky kraj
Pribis;367;195;53.13;194;193;363;164;45.17;164;159;Dolny Kubin;Zilinsky kraj
Pucov;638;377;59.09;377;374;649;260;40.06;260;244;Dolny Kubin;Zilinsky kraj
Sedliacka Dubova;425;246;57.88;246;243;426;210;49.29;210;206;Dolny Kubin;Zilinsky kraj
Velicna;988;607;61.43;607;607;991;466;47.02;466;454;Dolny Kubin;Zilinsky kraj
Vysny Kubin;586;386;65.87;386;383;592;351;59.29;351;328;Dolny Kubin;Zilinsky kraj
Zazriva;2177;1122;51.53;1122;1114;2164;909;42;909;871;Dolny Kubin;Zilinsky kraj
Zaskov;1327;711;53.57;711;708;1327;487;36.69;487;476;Dolny Kubin;Zilinsky kraj
Benadikova;414;199;48.06;199;192;416;166;39.9;166;161;Liptovsky Mikulas;Zilinsky kraj
Bobrovcek;161;89;55.27;89;89;158;80;50.63;80;78;Liptovsky Mikulas;Zilinsky kraj
Bobrovec;1592;933;58.6;933;928;1587;761;47.95;761;734;Liptovsky Mikulas;Zilinsky kraj
Bobrovnik;108;61;56.48;61;61;129;68;52.71;68;67;Liptovsky Mikulas;Zilinsky kraj
Bukovina;91;54;59.34;54;53;93;44;47.31;44;43;Liptovsky Mikulas;Zilinsky kraj
Demanovska Dolina;643;537;83.51;537;534;682;576;84.45;576;574;Liptovsky Mikulas;Zilinsky kraj
Dubrava - Liptovsky Mikulas;1088;596;54.77;596;596;1079;525;48.65;524;517;Liptovsky Mikulas;Zilinsky kraj
Galovany;240;142;59.16;142;140;238;119;50;119;117;Liptovsky Mikulas;Zilinsky kraj
Gotovany;373;187;50.13;187;185;382;148;38.74;148;143;Liptovsky Mikulas;Zilinsky kraj
Huty;152;83;54.6;83;82;168;75;44.64;75;73;Liptovsky Mikulas;Zilinsky kraj
Hybe;1242;687;55.31;687;682;1245;589;47.3;589;577;Liptovsky Mikulas;Zilinsky kraj
Izipovce;71;42;59.15;42;42;74;36;48.64;36;36;Liptovsky Mikulas;Zilinsky kraj
Jakubovany - Liptovsky Mikulas;335;197;58.8;197;197;342;176;51.46;176;171;Liptovsky Mikulas;Zilinsky kraj
Jalovec;263;166;63.11;166;165;270;142;52.59;142;139;Liptovsky Mikulas;Zilinsky kraj
Jamnik - Liptovsky Mikulas;377;193;51.19;193;191;370;161;43.51;161;157;Liptovsky Mikulas;Zilinsky kraj
Konska - Liptovsky Mikulas;190;99;52.1;99;99;181;88;48.61;88;88;Liptovsky Mikulas;Zilinsky kraj
Kralova Lehota;499;302;60.52;302;301;469;216;46.05;216;214;Liptovsky Mikulas;Zilinsky kraj
Kvacany - Liptovsky Mikulas;440;263;59.77;263;261;439;217;49.43;217;213;Liptovsky Mikulas;Zilinsky kraj
Lazisko;339;210;61.94;210;209;327;181;55.35;181;178;Liptovsky Mikulas;Zilinsky kraj
Liptovska Anna;83;42;50.6;42;42;95;63;66.31;63;63;Liptovsky Mikulas;Zilinsky kraj
Liptovska Kokava;803;419;52.17;419;416;806;391;48.51;391;377;Liptovsky Mikulas;Zilinsky kraj
Liptovska Porubka;1018;413;40.56;413;411;1013;300;29.61;300;291;Liptovsky Mikulas;Zilinsky kraj
Liptovska Sielnica;506;312;61.66;312;312;515;280;54.36;280;276;Liptovsky Mikulas;Zilinsky kraj
Liptovske Beharovce;68;42;61.76;42;41;67;37;55.22;37;37;Liptovsky Mikulas;Zilinsky kraj
Liptovske Klacany;301;171;56.81;171;170;290;142;48.96;142;139;Liptovsky Mikulas;Zilinsky kraj
Liptovske Matiasovce;254;155;61.02;155;155;255;136;53.33;136;127;Liptovsky Mikulas;Zilinsky kraj
Liptovsky Hradok;6206;3429;55.25;3428;3401;6138;2849;46.41;2847;2788;Liptovsky Mikulas;Zilinsky kraj
Liptovsky Jan;996;656;65.86;656;650;975;571;58.56;571;563;Liptovsky Mikulas;Zilinsky kraj
Liptovsky Mikulas;26110;13737;52.61;13736;13663;25826;12130;46.96;12130;11888;Liptovsky Mikulas;Zilinsky kraj
Liptovsky Ondrej;505;278;55.04;278;277;510;234;45.88;234;232;Liptovsky Mikulas;Zilinsky kraj
Liptovsky Peter;1100;610;55.45;610;608;1083;498;45.98;498;488;Liptovsky Mikulas;Zilinsky kraj
Liptovsky Trnovec;516;302;58.52;302;300;525;296;56.38;296;291;Liptovsky Mikulas;Zilinsky kraj
Lubela;956;531;55.54;530;520;956;473;49.47;472;462;Liptovsky Mikulas;Zilinsky kraj
Malatiny;185;103;55.67;103;103;186;94;50.53;94;88;Liptovsky Mikulas;Zilinsky kraj
Male Borove;112;42;37.5;42;40;115;35;30.43;35;35;Liptovsky Mikulas;Zilinsky kraj
Maluzina;198;108;54.54;108;107;191;81;42.4;81;78;Liptovsky Mikulas;Zilinsky kraj
Nizna Boca;144;101;70.13;101;100;153;110;71.89;110;108;Liptovsky Mikulas;Zilinsky kraj
Partizanska Lupca;1077;558;51.81;558;552;1078;437;40.53;437;421;Liptovsky Mikulas;Zilinsky kraj
Pavcina Lehota;352;247;70.17;247;247;394;262;66.49;262;259;Liptovsky Mikulas;Zilinsky kraj
Pavlova Ves;225;107;47.55;107;107;226;93;41.15;93;90;Liptovsky Mikulas;Zilinsky kraj
Podturen;871;530;60.84;530;520;867;410;47.28;410;402;Liptovsky Mikulas;Zilinsky kraj
Pribylina;1154;562;48.7;562;559;1129;475;42.07;475;467;Liptovsky Mikulas;Zilinsky kraj
Prosiek;174;117;67.24;117;114;177;116;65.53;116;112;Liptovsky Mikulas;Zilinsky kraj
Smrecany;570;334;58.59;334;331;565;295;52.21;295;287;Liptovsky Mikulas;Zilinsky kraj
Svaty Kriz;707;403;57;403;403;685;308;44.96;308;305;Liptovsky Mikulas;Zilinsky kraj
Trstene;197;113;57.36;113;113;195;98;50.25;98;95;Liptovsky Mikulas;Zilinsky kraj
Uhorska Ves;409;276;67.48;276;274;407;224;55.03;224;217;Liptovsky Mikulas;Zilinsky kraj
Vavrisovo;548;307;56.02;307;305;548;257;46.89;257;246;Liptovsky Mikulas;Zilinsky kraj
Vazec;1939;711;36.66;711;708;1878;494;26.3;494;481;Liptovsky Mikulas;Zilinsky kraj
Velke Borove;54;32;59.25;32;32;52;31;59.61;31;30;Liptovsky Mikulas;Zilinsky kraj
Veterna Poruba;314;184;58.59;184;182;315;132;41.9;132;131;Liptovsky Mikulas;Zilinsky kraj
Vlachy;518;291;56.17;291;288;512;248;48.43;248;244;Liptovsky Mikulas;Zilinsky kraj
Vychodna;1787;745;41.68;745;740;1789;557;31.13;557;531;Liptovsky Mikulas;Zilinsky kraj
Vysna Boca;142;105;73.94;105;104;144;104;72.22;104;103;Liptovsky Mikulas;Zilinsky kraj
Zavazna Poruba;1040;659;63.36;659;654;1041;605;58.11;604;591;Liptovsky Mikulas;Zilinsky kraj
Ziar - Liptovsky Mikulas;415;295;71.08;295;292;395;245;62.02;245;239;Liptovsky Mikulas;Zilinsky kraj
Bela - Dulice;1016;574;56.49;574;569;1013;478;47.18;478;460;Martin;Zilinsky kraj
Benice;280;167;59.64;167;166;283;159;56.18;159;155;Martin;Zilinsky kraj
Blatnica;804;482;59.95;482;476;823;442;53.7;442;437;Martin;Zilinsky kraj
Bystricka;1246;776;62.27;776;775;1240;656;52.9;656;645;Martin;Zilinsky kraj
Danova;453;254;56.07;254;254;457;201;43.98;201;198;Martin;Zilinsky kraj
Diakova;326;231;70.85;231;231;337;174;51.63;174;169;Martin;Zilinsky kraj
Dolny Kalnik;178;132;74.15;132;132;178;125;70.22;125;124;Martin;Zilinsky kraj
Drazkovce;772;515;66.7;515;510;782;440;56.26;440;432;Martin;Zilinsky kraj
Folkusova;124;66;53.22;66;64;124;75;60.48;75;75;Martin;Zilinsky kraj
Horny Kalnik;143;111;77.62;111;111;143;99;69.23;99;96;Martin;Zilinsky kraj
Karlova;95;62;65.26;62;61;96;49;51.04;49;49;Martin;Zilinsky kraj
Klastor pod Znievom;1408;778;55.25;778;776;1415;647;45.72;647;637;Martin;Zilinsky kraj
Kostany nad Turcom;1053;664;63.05;664;658;1060;513;48.39;513;506;Martin;Zilinsky kraj
Krpelany;932;535;57.4;535;528;924;429;46.42;429;422;Martin;Zilinsky kraj
Laskar;93;56;60.21;56;56;94;42;44.68;42;41;Martin;Zilinsky kraj
Leziachov;128;72;56.25;72;72;127;47;37;47;47;Martin;Zilinsky kraj
Lipovec - Martin;745;466;62.55;465;464;734;373;50.81;373;365;Martin;Zilinsky kraj
Martin;44407;23740;53.46;23738;23608;44273;20381;46.03;20381;19964;Martin;Zilinsky kraj
Necpaly;800;479;59.87;479;473;799;385;48.18;385;377;Martin;Zilinsky kraj
Nolcovo;212;109;51.41;109;108;216;91;42.12;91;90;Martin;Zilinsky kraj
Podhradie;560;334;59.64;334;334;559;287;51.34;287;284;Martin;Zilinsky kraj
Pribovce;879;523;59.49;523;522;877;423;48.23;423;420;Martin;Zilinsky kraj
Rakovo;299;180;60.2;180;180;301;159;52.82;159;156;Martin;Zilinsky kraj
Ratkovo;158;73;46.2;73;73;159;72;45.28;72;70;Martin;Zilinsky kraj
Sklabina - Martin;541;338;62.47;338;337;535;301;56.26;301;295;Martin;Zilinsky kraj
Sklabinsky Podzamok;155;100;64.51;100;100;152;89;58.55;89;89;Martin;Zilinsky kraj
Slovany;361;205;56.78;205;202;360;160;44.44;160;153;Martin;Zilinsky kraj
Socovce;195;117;60;117;116;191;98;51.3;98;95;Martin;Zilinsky kraj
Sucany;3936;2023;51.39;2023;2007;3920;1656;42.24;1656;1626;Martin;Zilinsky kraj
Sutovo;419;251;59.9;251;250;413;199;48.18;199;195;Martin;Zilinsky kraj
Trebostovo;485;284;58.55;284;282;482;250;51.86;250;243;Martin;Zilinsky kraj
Trnovo;225;128;56.88;128;127;223;132;59.19;132;132;Martin;Zilinsky kraj
Turany;3582;1903;53.12;1901;1895;3571;1590;44.52;1590;1564;Martin;Zilinsky kraj
Turcianska Stiavnicka;732;373;50.95;373;367;742;292;39.35;292;286;Martin;Zilinsky kraj
Turcianske Jaseno;336;203;60.41;203;202;332;145;43.67;145;138;Martin;Zilinsky kraj
Turcianske Klacany;794;504;63.47;504;501;792;415;52.39;415;406;Martin;Zilinsky kraj
Turciansky Dur;152;62;40.78;62;62;152;57;37.5;57;56;Martin;Zilinsky kraj
Turciansky Peter;375;242;64.53;242;242;375;203;54.13;203;198;Martin;Zilinsky kraj
Valca;1427;807;56.55;807;805;1435;660;45.99;660;649;Martin;Zilinsky kraj
Vricko;443;292;65.91;292;292;427;192;44.96;192;162;Martin;Zilinsky kraj
Vrutky;6152;3332;54.16;3332;3301;6165;2840;46.06;2840;2772;Martin;Zilinsky kraj
Zaborie;134;74;55.22;74;74;135;57;42.22;57;57;Martin;Zilinsky kraj
Zabokreky;1033;658;63.69;658;652;1033;539;52.17;539;524;Martin;Zilinsky kraj
Abramova;145;69;47.58;69;68;150;66;44;66;65;Turcianske Teplice;Zilinsky kraj
Blazovce;144;90;62.5;90;90;143;67;46.85;67;63;Turcianske Teplice;Zilinsky kraj
Bodorova;175;98;56;98;98;175;94;53.71;94;93;Turcianske Teplice;Zilinsky kraj
Borcova;131;77;58.77;77;77;130;61;46.92;61;61;Turcianske Teplice;Zilinsky kraj
Briestie;125;54;43.2;54;54;123;58;47.15;58;56;Turcianske Teplice;Zilinsky kraj
Budis;182;92;50.54;92;92;184;91;49.45;91;88;Turcianske Teplice;Zilinsky kraj
Cremosne;88;53;60.22;53;53;76;37;48.68;37;35;Turcianske Teplice;Zilinsky kraj
Dubove - Turcianske Teplice;597;347;58.12;347;343;593;304;51.26;304;299;Turcianske Teplice;Zilinsky kraj
Haj - Turcianske Teplice;387;230;59.43;230;229;389;204;52.44;204;202;Turcianske Teplice;Zilinsky kraj
Horna Stubna;1286;529;41.13;529;526;1283;438;34.13;438;432;Turcianske Teplice;Zilinsky kraj
Ivancina;76;39;51.31;39;39;77;39;50.64;39;39;Turcianske Teplice;Zilinsky kraj
Jasenovo;121;76;62.8;76;75;122;71;58.19;71;67;Turcianske Teplice;Zilinsky kraj
Jazernica;280;165;58.92;165;162;282;146;51.77;146;141;Turcianske Teplice;Zilinsky kraj
Kalamenova;70;39;55.71;39;39;72;30;41.66;30;30;Turcianske Teplice;Zilinsky kraj
Liesno;52;19;36.53;19;19;52;22;42.3;22;22;Turcianske Teplice;Zilinsky kraj
Maly Cepcin;458;293;63.97;293;292;455;243;53.4;243;241;Turcianske Teplice;Zilinsky kraj
Moskovec;56;47;83.92;47;47;57;31;54.38;31;31;Turcianske Teplice;Zilinsky kraj
Mosovce;1145;671;58.6;671;665;1134;523;46.11;523;511;Turcianske Teplice;Zilinsky kraj
Ondrasova;74;48;64.86;48;48;71;43;60.56;43;41;Turcianske Teplice;Zilinsky kraj
Raksa;193;118;61.13;118;117;191;88;46.07;88;85;Turcianske Teplice;Zilinsky kraj
Rudno;170;97;57.05;97;96;170;83;48.82;83;81;Turcianske Teplice;Zilinsky kraj
Sklene;605;279;46.11;279;274;628;238;37.89;238;223;Turcianske Teplice;Zilinsky kraj
Slovenske Pravno;769;429;55.78;429;428;762;336;44.09;336;329;Turcianske Teplice;Zilinsky kraj
Turcek;512;252;49.21;252;251;515;202;39.22;202;199;Turcianske Teplice;Zilinsky kraj
Turcianske Teplice;5583;3064;54.88;3064;3049;5683;2728;48;2727;2672;Turcianske Teplice;Zilinsky kraj
Velky Cepcin;195;100;51.28;100;100;197;86;43.65;86;83;Turcianske Teplice;Zilinsky kraj
Babin;1089;482;44.26;482;475;1093;353;32.29;353;347;Namestovo;Zilinsky kraj
Benadovo;580;421;72.58;421;418;574;262;45.64;262;241;Namestovo;Zilinsky kraj
Bobrov;1342;765;57;765;760;1358;563;41.45;563;540;Namestovo;Zilinsky kraj
Breza;1202;504;41.93;504;501;1186;395;33.3;395;386;Namestovo;Zilinsky kraj
Hrustin;2500;1276;51.04;1275;1269;2478;873;35.23;873;846;Namestovo;Zilinsky kraj
Klin;1715;933;54.4;933;929;1705;689;40.41;689;660;Namestovo;Zilinsky kraj
Krusetnica;740;423;57.16;422;421;732;320;43.71;320;306;Namestovo;Zilinsky kraj
Lokca;1778;922;51.85;922;917;1779;647;36.36;647;615;Namestovo;Zilinsky kraj
Lomna;654;316;48.31;316;315;656;229;34.9;229;223;Namestovo;Zilinsky kraj
Mutne;2126;1339;62.98;1339;1335;2137;831;38.88;831;782;Namestovo;Zilinsky kraj
Namestovo;6078;3313;54.5;3313;3293;6102;2705;44.32;2705;2616;Namestovo;Zilinsky kraj
Novot;2606;1528;58.63;1528;1522;2604;965;37.05;963;897;Namestovo;Zilinsky kraj
Oravska Jasenica;1425;770;54.03;770;761;1431;550;38.43;550;526;Namestovo;Zilinsky kraj
Oravska Lesna;2586;1522;58.85;1522;1511;2494;1182;47.39;1182;1119;Namestovo;Zilinsky kraj
Oravska Polhora;2820;1295;45.92;1295;1287;2817;820;29.1;820;780;Namestovo;Zilinsky kraj
Oravske Vesele;2189;1214;55.45;1214;1203;2205;857;38.86;857;820;Namestovo;Zilinsky kraj
Rabca;3566;1560;43.74;1558;1543;3560;1120;31.46;1119;1082;Namestovo;Zilinsky kraj
Rabcice;1499;790;52.7;789;781;1498;558;37.24;557;545;Namestovo;Zilinsky kraj
Sihelne;1523;553;36.3;553;551;1527;382;25.1;382;363;Namestovo;Zilinsky kraj
Tapesovo;546;327;59.89;327;323;549;254;46.26;254;243;Namestovo;Zilinsky kraj
Vasilov;621;297;47.82;297;294;617;201;32.57;201;192;Namestovo;Zilinsky kraj
Vavrecka;1174;649;55.28;649;645;1157;520;44.94;520;492;Namestovo;Zilinsky kraj
